depth,density,caliper,mag_suscep,scaler_tmi,total_gamma,lithology
406.0,2.3018848430091197,99.85147009964061,1.4590582649271235,-43.19872290886269,52.76839787648058,suevite
406.5,2.254952380952381,99.81133409998307,1.421036432220653,61.63846888484841,51.149344573853,suevite
407.0,2.212488095238096,99.76962262233428,1.3618934864391168,42.68126548672421,51.04835435147878,suevite
407.5,2.3030931454652532,99.671778425656,1.3623286987486893,-77.71679877469,50.071968730208766,suevite
408.0,2.268130952380953,99.68147323306296,1.4267050409771826,-109.3383803528668,50.14959017580436,suevite
408.5,2.3039017295986226,99.63503532144043,1.5068476318999833,-20.303594835718584,47.58103183494211,suevite
409.0,2.3043069364140916,100.01183673469389,1.6031230167848611,119.5153745878415,48.5319143393846,suevite
409.5,2.2539761904761915,99.54609132363595,1.3641046897753477,240.35925280726292,47.9000178402683,suevite
410.0,2.305119179542598,99.52090175628267,1.5910725085809103,319.85416623098354,47.45612672515526,suevite
410.5,2.2857023809523818,99.92682215743442,1.5142985429530866,335.4691752126436,48.378588977565016,suevite
411.0,2.3059338620011953,99.51774574408853,1.4483866374833232,303.362920681514,47.132360646938984,suevite
411.5,2.3063421179792787,99.5230029154519,1.3913122890442886,320.192957874122,47.25248568383576,suevite
412.0,2.288793650793652,99.57755389524418,1.3263007790293295,402.1545834719468,48.20739693687804,suevite
412.5,2.307160459433013,99.6310695320782,1.2845608862415203,534.0682288191979,47.68094002174244,suevite
413.0,2.307570544908664,99.82763848396502,1.36734796995722,625.3877630689276,46.44974291625073,suevite
413.5,2.3079812402168387,99.78532392825853,1.2423310452082847,663.671218743686,46.23073268038574,suevite
414.0,2.270571428571429,99.88606268760488,1.368306249047287,665.6448795442031,44.66020142202238,suevite
414.5,2.2073142857142867,99.71428571428572,1.2183087902919134,637.4535272941494,42.49038620628275,monomict_lithic_breccia
415.0,2.3092169851364983,100.13476332880991,1.369278584852701,599.7807613749683,41.37233794293732,monomict_lithic_breccia
415.5,2.3096301197747637,100.28272521066862,1.3697700240236634,556.1757171811039,42.75829865984883,monomict_lithic_breccia
416.0,2.1723015873015883,100.44642813336472,1.2120272840132733,492.9766958752516,45.112760820122475,monomict_lithic_breccia
416.5,2.3104582185488622,99.96932944606417,1.3707634449020993,396.27581254783047,47.28221829099931,monomict_lithic_breccia
417.0,2.310873182684696,100.82105710126933,1.3712654266095725,287.52940060979074,48.271806860680066,monomict_lithic_breccia
417.5,2.1197500000000007,100.05434402332362,1.2458531259914518,293.2966657604411,49.061206229354184,monomict_lithic_breccia
418.0,2.3117049404539323,101.25865023252376,1.372279932561029,435.9052411860223,48.578210021398576,monomict_lithic_breccia
418.5,2.0831428571428576,101.50105835940712,1.3727924568050132,307.8835281733882,49.370737174840315,monomict_lithic_breccia
419.0,2.3125391375532596,101.41457725947522,1.2741268374752206,-258.594920913758,49.51282777434682,monomict_lithic_breccia
419.5,2.026914285714286,102.43475218658892,1.373828047829491,27.232295348243497,50.87292499277311,monomict_lithic_breccia
420.0,2.007000000000001,103.45492711370264,1.3743511146099854,148.5604369198448,50.08263873823393,monomict_lithic_breccia
420.5,2.313795006946171,102.55884097321542,1.26117279075225,208.4481809119534,50.510359102614544,monomict_lithic_breccia
421.0,2.3142148497421875,104.4325947521866,1.3754077907074849,465.7039686025237,50.34946052179163,monomict_lithic_breccia
421.5,2.3146353023707267,102.6627262593967,1.3759414000244896,665.8168991502353,51.65142959624989,monomict_lithic_breccia
422.0,2.012857142857144,103.70997084548104,1.261305908766102,964.2495840629775,51.76164035200733,monomict_lithic_breccia
422.5,2.315478037125373,102.34973760932945,1.3770191611950102,1223.35501321009,52.951178693602834,monomict_lithic_breccia
423.0,2.3159003192514804,100.60693877551022,1.377563313048526,1274.194918336127,54.230637473106526,monomict_lithic_breccia
423.5,2.0275000000000007,99.62927113702624,1.3781109790808785,1142.5399579697216,53.07663989798609,monomict_lithic_breccia
424.0,2.3167467130012636,100.86091215586232,1.2574787658678577,980.8366619960834,52.615702134271125,monomict_lithic_breccia
424.5,2.3171708246249394,98.88539358600585,1.3792168536820941,814.6094513689907,51.80565212661844,monomict_lithic_breccia
425.0,2.073380952380953,99.94280387374248,1.3797750622509573,681.1754536392255,49.83217626888549,monomict_lithic_breccia
425.5,2.3180208773698596,99.56092550717676,1.266727694538615,617.9948657866635,49.537374788236995,monomict_lithic_breccia
426.0,2.111452380952381,98.9916618075802,1.3809020219251942,614.017113384732,48.877466274982424,monomict_lithic_breccia
426.5,2.159936507936509,98.95152032303376,1.3814707730305678,603.0557472586479,49.48484801305125,monomict_lithic_breccia
427.0,2.3193005302311605,98.69411078717202,1.2736026852956783,574.0014923267689,48.905268969082755,monomict_lithic_breccia
427.5,2.202238095238095,98.54791720420869,1.382618817777826,527.595987926672,49.13628371360196,monomict_lithic_breccia
